pure_urea_kgph,product_urea_wtfrac,electric_kwhph
1213.5324615934792,0.807222905891683,561.0721684537601
429.37085416312453,0.7782090389855427,206.09157239037373
361.8201134699491,0.8091011023955017,269.45366835543314
419.6881922210707,0.7631170767377088,275.05912839550217
137.07615983280022,0.780853139949667,60.42466360924207
354.53580407140527,0.7467911491184187,193.8087873792705
456.36850048265273,0.7797977354445286,238.12030560939712
1153.703075968972,0.7817176326858783,593.6420632694097
352.33953680585194,0.7103935460413935,307.36109709383055
169.64677444435682,0.6599735311620405,113.48531090299191
982.6064538035149,0.7749866926728999,494.1372375660501
1112.554878709311,0.7826610530541326,540.5563918131926
331.8197275498988,0.8036806602018128,280.72285963632186
318.3428311460233,0.7807268789408754,277.17126609543783
160.5014833315302,0.7621863733194003,160.10203118801365
362.360446883401,0.8084016220562332,179.6384392421476
366.8965123615412,0.7895940907968538,196.14215423320934
761.7359909368575,0.798857824773722,415.03979349458444
362.37012238739374,0.6690975944937984,229.39486873136022
184.66385150872625,0.7819933056586765,93.9175700571005
215.79550178935975,0.76942407504265,253.37541655217512
264.9433968027883,0.8114735393700329,217.77159056055322
1058.7959726791398,0.7744299833354998,576.4818477542451
488.20577786787794,0.7047659453165609,287.85848990917657
1052.2140590635754,0.8102493348523159,469.39889012275876
580.6391039191276,0.7533936511931567,297.01879253568217
373.2655664569511,0.7518751805157117,200.69526834516185
272.5937395227791,0.800782024389239,267.93438012971245
128.86663749196603,0.8087445786597646,204.01701331914973
370.7577208774504,0.7591477305551606,268.5562403448387
196.97912511894006,0.7631938203606893,154.35794806912824
532.948717601291,0.7621249593066717,285.03182329910527
323.63490202335026,0.8120558216333315,160.880153880693
855.0434078194119,0.8028071589727963,452.1232734859421
173.70516573663892,0.7743622531673944,75.40893806745429
401.45456979683684,0.7057782365625587,270.7030065191634
685.6503472921248,0.7238816002665646,400.1636385253633
90.41182312567595,0.7122143970445817,55.05376954290092
909.1610861738192,0.7660147698765432,505.09478612346044
785.924892183263,0.7965380959004646,426.93713362120525
203.75644023064245,0.7460760441104549,119.69009257382503
918.8377312009129,0.8126870582960554,495.0537944164576
534.759712889075,0.8024216642706838,257.29938180859807
295.56600440470885,0.7913837544213213,205.09910515475926
634.5259899518094,0.7807616080448662,305.3055029737813
261.71398431394454,0.7692185949327335,130.73676773796245
991.0141243046935,0.767145789721336,556.7202375566415
854.823774992442,0.8203507750085518,449.353542620492
903.9407475569026,0.7534960679394778,528.5431467632744
921.6253803811178,0.792659657664201,442.41410778049743
502.0618767110571,0.7585371110980406,261.54529008608165
453.0996423235018,0.8060858329992859,296.1866537173172
798.3161099316108,0.7952275027648731,373.7504417895128
804.6585183070652,0.8213140361912119,422.1501966931719
296.4249068519179,0.7678842528934358,158.01195797046796
268.7754306760852,0.7352586738631139,192.2739474262083
460.88515435947113,0.6889947296119584,278.94130959404026
190.04809187543617,0.75750616258874,143.80099615788012
413.0435166789457,0.7913408633616642,198.87872345457887
316.5948343277384,0.6966364773691661,187.88719560171546
200.63958195165682,0.8064708203479553,147.64735528467259
197.4896181157205,0.8225301014372659,108.97468847903843
736.5280376979981,0.7758091178656681,373.12937371799575
367.7050496795067,0.8252411937741502,187.89521990894252
365.829013689025,0.7766288848533233,335.2881871184845
558.7509354559234,0.7191406127115887,345.5947522398437
460.24768456336875,0.7575458756691015,249.05898256114457
150.42118508211425,0.7035904986479964,91.2819658462107
1146.9342766304494,0.7881009223553597,605.0892376145772
689.9923198586456,0.789475990912706,351.3808117630135
213.55172022237716,0.6740830510867015,136.45787670325
431.28307245865653,0.7830810007080471,229.36830698673646
648.6669458633528,0.7939948749262984,400.9525811832619
226.5593778884974,0.7502090736344675,205.3742362987585
949.6803831925566,0.816641151475493,427.2532657200048
287.6013540041513,0.7671206693022146,145.50803837469752
211.0202068803539,0.7166819890072548,128.57489213798786
530.369270833641,0.7506850409615348,312.8404070038804
221.21440532440585,0.7181205891285884,139.78554030890183
100.17699602162114,0.8073801501776212,55.620969907766636
227.06573991035674,0.7421200428630997,243.06283250218772
358.32305773626933,0.7789877677244692,177.06879468064233
509.43033282472464,0.7854671806116698,359.4506810559526
524.846112896538,0.7407238272923121,271.70729586335517
1076.9654242701522,0.7960571713794106,484.0076206539146
645.1099606264927,0.8040645454087954,386.58115474866304
1038.7036059801233,0.7895779490016291,519.3617791669317
204.50631231418257,0.7638545424776604,168.87981368713935
151.06188652824594,0.8067696643006377,113.2283671750873
177.88669085302,0.7328337255372731,99.72368029411011
154.49709524169666,0.6322084157368737,131.85591820333386
395.2131792630918,0.6929749743108123,247.6043983216582
538.1932781405578,0.7990104160994949,243.04625256939994
253.9958398319778,0.8077846666999716,157.5603216901819
238.47594099306514,0.7480501531157709,244.90839952901698
111.18062025798184,0.7531891624006156,56.624810707374344
163.97102515445007,0.7916043255979736,79.92080145064658
424.707723483332,0.8215436936463673,315.424960689551
209.6956963104722,0.796224735295236,161.6454251036434
691.9835497269686,0.7836928474654196,321.80686484235196
609.1930462160196,0.786985498985507,301.2492435099887
354.8998735016824,0.8066966898147772,185.24925138894878
217.10616384722567,0.8153473740536913,212.17310020033958
351.56570810178545,0.7810378011508925,160.43425910248232
767.8542720066813,0.7498421031917195,479.0727211915252
520.6189883816837,0.7928476642142768,377.5175367020959
322.59649424227024,0.7713868888215891,292.940046758154
529.1639336893318,0.7838063536339948,246.37486458063944
1099.4200325761021,0.7658792868407883,598.0904556439918
512.1945473634777,0.8181234783485992,346.1737627532609
279.29485313353763,0.771171379534979,152.39867494388534
740.5226305345157,0.7892954900110083,399.3568133105327
295.20004744081183,0.7708050784792907,157.02522244070678
1374.125040831681,0.8072055272491201,619.0520492100324
362.62598088739156,0.7739176312108641,180.38545291107081
250.93779256579856,0.7733286505526182,128.17020196231394
569.4726953648837,0.7520186169982229,299.25062276392896
729.2005523287642,0.8132735503028481,340.988832209869
1120.1735308890104,0.8250044031785003,526.4275268153787
1080.0336757882476,0.7797655968415764,528.2388133795564
692.3671345070966,0.8100942981931932,413.0754112061602
585.2867569130213,0.7804330749493366,281.80640024509694
190.17256004881995,0.7814133252200662,102.29297006655085
478.4747274323895,0.6931307770539855,281.6631335003465
525.9920345797021,0.7349210149661666,305.5587762686879
760.8549959305279,0.7410978710106394,394.30403212972226
295.7805893139946,0.7510672639591318,160.21639740049915
291.8162489567472,0.7425054558395147,155.3126475442703
927.7336500465016,0.7947357712549548,426.39100754923857
691.6644292369732,0.7617756788672942,453.26804453170473
209.45407771154277,0.7430568465226713,121.32055442246998
303.59428724745976,0.7683162462088547,218.21029184361382
265.1734733941784,0.7670265523514915,135.2327232064406
354.16621778626774,0.7364268957324381,232.47729577540235
883.7753196500081,0.7981877002459915,496.0422344105245
420.8230988936095,0.8187483160148544,317.1069516712144
526.8231761906302,0.7596471137337139,250.76734089245238
469.9176380754828,0.7161561686405447,336.78656032657216
641.230323796873,0.7138192183269803,384.59769912978805
1010.8175738578091,0.7707284070162964,489.3362455288833
293.2032924939976,0.8015442242364291,279.99812311804334
1219.1530101237108,0.7897153159378208,611.7278160377227
952.8901120238601,0.7755263127760622,456.7480866124346
482.4021890408693,0.7210249739350433,263.4556342652994
663.5323429131317,0.7897294967618685,437.3351158352236
432.44527010400094,0.737822301186365,289.7303697062291
469.87820932911933,0.7662177114523508,234.92210930112026
269.47352146910015,0.7540389974526022,213.35420108253874
425.24764967929207,0.7952505549133824,206.69984086134704
433.0141984639483,0.7304364564891895,301.2805830592917
1316.5424589866445,0.7937283102230543,647.893227040884
162.63228216309037,0.7907711758507546,88.61646936435277
332.97835852869173,0.7220529940476321,190.40742843499996
264.34520410460715,0.6587981475895113,182.8364406928114
375.6534892914931,0.780061529049509,183.02053577453734
365.2117631091061,0.7372936925143126,205.89631130352046
1224.2274638702338,0.8199104741659808,570.7473247553885
1000.4141262590362,0.7971013710600399,471.10614175443345
133.35349552895548,0.7727640190224241,70.0103426889305
271.97812300808295,0.7603987488909334,151.2233259430584
1108.5718387292673,0.754914082233444,597.5974825141647
848.5868801833827,0.7752358191276829,412.10178442078853
603.4909955117238,0.7692263604521322,297.1229242121894
265.8695575465031,0.8057527732890211,157.38756691639642
425.25411017103505,0.7396384185467055,318.3635973263286
339.390902399323,0.7956930749813294,253.22522891695047
955.6377980200958,0.8131943022499895,490.85969994990785
318.8657167085475,0.7665861108165506,262.71931131539014
120.61783604132194,0.7879064212600779,138.4356335321558
871.911512131557,0.8045592651517627,405.8334050038159
495.98608327663624,0.7604518371590685,253.69620513124195
100.65635927098201,0.8081593263197273,90.77056709491899
760.3752656169115,0.7501996017426518,479.8858009509917
155.18064884548193,0.7851564252784318,77.6661505877073
1431.8912484239993,0.8062797103347326,668.7087187289677
430.6983177079438,0.7693671519134617,228.11156270555207
408.7602473934775,0.7214173774674794,222.76140564198744
451.9411206070153,0.8049859910386048,357.8317292058661
458.18214958580694,0.7674334338564882,372.1797855220986
475.8764771306351,0.7801124507545539,225.77468401445023
212.97754244296985,0.8050741382453385,100.68647376914672
335.5350352236226,0.725239763461104,317.2696160058887
1025.7294631995492,0.7921931493616997,524.0322538306468
572.2698528189117,0.801098666864235,374.3524883072145
1345.7317866790177,0.7712308862918665,685.2854117877229
1015.4098734692438,0.7859982597838835,481.4843661209108
427.54843202995903,0.7845402027560003,283.2846710573288
568.833591689249,0.8094591606855628,264.7883302153953
473.9459624698967,0.7726489447250277,231.25950272607938
947.1809480605873,0.7413055012550579,474.1548683798118
882.0799822615129,0.8125353246332202,503.33545781069824
691.8918300742241,0.7657659816142635,340.7558766223739
481.6383740799668,0.7399344257628174,257.9049683877534
213.17146285226224,0.8026023717278962,172.87366820571364
260.66093713176684,0.7800831441614411,136.178165623708
556.5260739609691,0.7122084876472194,309.42003025421945
517.6209575995373,0.8277102265631887,321.3754130746664
151.31740418464827,0.693321719212746,145.53245106452317
894.8999581195256,0.7857759598200019,510.7500974932395
416.29584667304516,0.8018818628133472,206.1745299270267
179.26480796516591,0.7870055072330847,200.28261540719842
761.1096643246926,0.8032488733739488,449.611930092693
1122.3849044329372,0.833624097609539,543.4096387104141
172.84456152649074,0.8041355682922474,204.8522210154369
384.3594141414908,0.7892577946210941,295.46317863446444
149.59080344683846,0.7423098261787109,91.02298308126332
838.8632882167573,0.7745566802607063,388.55853354630506
343.15226605781515,0.8048144989915013,240.78993133639375
332.79008766184256,0.7145680480647808,225.23691409424077
310.00442823831196,0.8107732676099936,196.56757274577873
461.34715112240764,0.7460220320459483,370.20722633358986
148.37935769796317,0.7810430131597516,66.49694631934867
952.3825077773453,0.7754471317895103,567.6694429919511
826.2514571429871,0.7650287552054823,507.237484528385
342.95592010681963,0.7849086396055459,160.78264043890061
375.2590488323874,0.8047520200164981,225.06675529472335
1487.1762468305806,0.8002648269443989,708.2693367186482
781.256642286695,0.8005838605965111,360.45564478813833
162.03810995119227,0.7921853828194143,168.6162186088468
356.24697649216984,0.774910440586835,228.82710289641483
305.77105599956303,0.806309060661975,287.56920509064673
609.6515860950708,0.8020547373978183,308.0481168172058
466.82345183393136,0.7896105286119091,273.69748034323396
141.47432692945813,0.7940852234716936,145.877001803078
228.80183867957777,0.7820695555007404,195.40286530795217
923.4890050415138,0.8001747938202954,545.2995432041531
252.52648069623842,0.7903849164184323,210.50795086292388
117.38442459358437,0.7800204095134013,61.215095594171494
942.570097591611,0.7683424797431351,505.278415650212
173.8216627664949,0.7112633242736245,108.28684019443509
440.3162372188166,0.767264331717864,227.95910040134265
1150.3357426121183,0.7570224110034547,633.0438955874542
113.55295275687729,0.7841439856534914,50.64564062051968
1281.8435218564443,0.8226694540700874,668.3456551419508
301.30312337998197,0.785998062965604,147.23336829569115
290.4798935505487,0.804381749705351,170.3580097116729
305.0691250212743,0.6749671655407873,189.29135025275292
994.756997196894,0.774008655695186,560.570765798686
869.2349487483585,0.7707685697138766,525.4893639488395
804.854405100627,0.7955792060146428,457.5833513631541
231.5586573053771,0.761167413610906,160.21338825756462
368.3120332804173,0.8125555562337056,298.6717546250718
579.2309579848359,0.7382493935208603,311.74143975662207
190.4783967507532,0.7814552340617736,96.36245254464222
553.2360467357571,0.7585046301408324,348.25232896266635
153.2732919548735,0.7612169578205488,84.32895209093503
274.8389154362367,0.6601273525321056,179.2437108180383
340.7546962991134,0.6854439237362644,224.44073901013988
191.51930573423644,0.7764094468570069,122.73831327703826
168.34810423676385,0.7743452022857662,94.87909609860625
1083.8918696832216,0.8043904030034533,598.0969448158477
228.09914364583676,0.7681356704840689,216.5739956441379
888.5785585467104,0.8066767018513713,422.5980619255283
292.36884174850036,0.8037056157280871,247.79626652667636
618.8353397699591,0.7451292273579015,316.63190948870005
365.47424211704356,0.6756837660343237,235.74191831327974
266.22137230002824,0.776411110500531,222.79475886225066
580.529503510475,0.7999719634834441,262.25881654016075
350.73960239792416,0.7540973704157334,289.28696970070456
852.9903458619181,0.7698970115793622,418.7387470116472
459.98664789377665,0.688362587641953,258.1992456095848
382.36954722568606,0.771530012232534,258.66806516956285
742.2850436777925,0.8013604360538197,372.46427300886626
816.5257299947053,0.8022062650987614,445.6087231469961
372.8085605548087,0.7406309858689761,192.8188954128174
148.9352880599926,0.7664430076077404,80.74199217542248
176.03593337529432,0.7093283624964393,110.44444356121384
114.21527039196425,0.7358939839198643,140.51827002250775
333.99168236009524,0.7924914137940594,165.36601544498856
272.9725491354913,0.692726612196868,184.93624765206332
176.7498405331221,0.7950636252843345,140.3690360163614
429.9553007751441,0.7943778349572125,261.9296000731225
161.94401167041838,0.7741583109703623,95.26675817170485
820.3631240057333,0.7856234513151673,441.59477042383327
1018.208616796,0.8033240849585452,530.7233361530461
354.1864070995948,0.8070940282700975,239.60803005144825
129.11450620470546,0.7422450590513529,77.89455122686664
318.94107088054955,0.7561633526193505,250.36980429069618
699.073188708695,0.7899989559828037,425.77885464866404
790.5011220501367,0.7848023338566412,412.3296229169503
605.0426077025811,0.7580138949094423,312.9030955941258
283.3064114463981,0.8004119685901123,242.907632202055
363.6786631592399,0.8064590068029992,321.7887982489134
178.59180517647766,0.818605608002138,159.38434874118286
185.40258554459666,0.7800129352786,91.19744165870141
1119.9628136435522,0.7823421303400738,606.3292654328233
523.5221472611457,0.7462627537362296,351.528078702216
562.8384694826747,0.8261196021889182,325.5055849764268
573.6632475235588,0.7996622366218896,263.17800533107027
1098.4211340574461,0.8194661344035002,521.4897133116186
566.9245564423427,0.6865214321976997,335.6606331553896
832.5859449529926,0.7808625198613073,500.69866018856425
521.8592941311491,0.7580120871336975,276.49138021171984
308.0677229108858,0.759522675474292,162.33040793620165
233.59420709320227,0.7815561571508195,119.45214676484015
148.3355984999348,0.7483393827050525,89.33020421572378
135.7811322319928,0.8010590530536467,92.70563558751655
333.6600531341363,0.6941014089083224,198.3113426008365
479.4611028648251,0.805843651827335,223.6120637415768
326.0212498317327,0.811018747283489,273.50629230904286
293.6592972145908,0.8073631329732428,153.6124287689089
482.6687234956063,0.7563778978755769,282.5990040782349
1527.2871873853792,0.8084589656066016,734.9659166182437
394.28478932687113,0.719443880186652,308.6575525943401
785.7771500528393,0.7916175416300028,379.723009293333
1329.2590444110933,0.8166985564803323,626.3973212729582
254.77127278962513,0.7859220941406038,152.33407493294666
109.83312117457159,0.7804397933600523,215.554461112838
172.07959972419246,0.6981195014104924,219.8346018772782
917.1266482442755,0.7996890006140277,447.5359176315186
105.71511178262556,0.7432254933294298,61.744514881138215
1107.3589389880863,0.8007780069582768,602.4922872001797
99.64927833509411,0.7450413656400945,58.05859180160186
294.15791113428315,0.7475619591329753,159.3606531405475
939.975931329144,0.769729419740138,546.6865451823941
766.613698636458,0.7422410421156401,482.6504482272486
565.8897405582087,0.7990677749035155,370.00295474569305
502.9707449648031,0.7803368588343053,235.27310567237913
642.992828705817,0.7803628766386413,432.0738624682754
466.72164818443673,0.7641756144894091,344.6709548440773
259.7578870688489,0.6621887081972627,169.04791375421362
275.1945613740246,0.7591730431183057,144.73980959836007
219.61897225399125,0.6801730027315523,140.34305232754724
139.83523403312682,0.689984969033518,100.21130019782103
153.58675794322514,0.6532628022928675,141.3028335903663
311.944279129994,0.8192926451229687,260.40783892653013
1311.9728842993718,0.8003043767993662,671.6842121295057
668.2066186986158,0.7918379778731954,447.11404362448957
397.85924917895557,0.787153862141489,287.8428431655281
139.3143995085429,0.7525902359636566,72.06833998444354
449.2603573090749,0.7782407029706512,225.32545786242932
363.22544255083227,0.7476416404293664,189.15155835050334
531.2818356650043,0.7056348469129406,307.24004093172823
768.7840328251743,0.7687875112310026,425.84624971856107
380.239194727406,0.8194924120092419,308.69508770529274
371.66503323594134,0.7062948386080452,213.9065459214889
130.78566346876988,0.6823851559193851,94.57907926711488
122.73444711582009,0.7651739790788039,69.56813233831753
693.7654596141094,0.8094146695388252,410.5335237232875
834.4763839587998,0.7521162720689786,475.0522020821253
395.3379022351158,0.8027804287044529,190.962743798663
127.0398040166705,0.7998201239055636,207.13487076788468
588.1991038696718,0.7941462073992885,325.4136785887209
622.9702569179199,0.7924005028931366,359.11123542395234
732.4956905529746,0.7880434241474032,470.85829802343443
145.31447668644392,0.7061735764292039,96.64703450839345
1227.915577840643,0.7894085635805874,653.900007181295
1170.614255634864,0.8159150140837057,608.3586744629658
316.5050578310823,0.7153026676731643,189.76700938382137
445.11131918105843,0.7393363737275102,300.5782385762623
874.8192755598047,0.8121960989445358,412.3052721532063
192.6199849463053,0.744382773933561,109.2416878576253
769.8369039002547,0.7935495654920753,406.89147856897216
980.307088512479,0.7880524291715231,563.2311514504671
328.74378860782343,0.7387741180772044,182.464622892014
363.6897122391879,0.7469868768453379,225.73915904844202
315.79936305448086,0.8189400849524736,218.1526474586326
146.65663528170438,0.7570649455095395,85.95499277657575
469.605461159654,0.7753450560619113,230.10933530019128
829.3525281137692,0.7835231380755383,441.9540821369423
388.78753592390626,0.7002622315967694,248.2355070361951
543.7025584242712,0.788791442381908,247.69373567333818
328.35417330684356,0.7553905537071831,177.28931389938052
205.95036803314326,0.772956511061099,97.1442060559213
367.0638257657283,0.7973738254209379,303.1741976813062
276.48604568335884,0.8320062968802926,245.72469883975788
215.28115865757854,0.6874308714291412,137.77570539425008
291.7149508810403,0.6878061705888924,179.9839065208045
337.3312082010011,0.6685853208595672,208.59492380721397
460.0507720750462,0.8067218902884504,319.1709034068203
446.81331422136265,0.7949725187765195,257.58700383209776
427.4772046540792,0.782173367655943,215.46952218379394
172.07853123130377,0.7114353797808823,238.13679004527117
820.0407556754809,0.7986896590107393,413.90681082280463
1045.5129150269856,0.8114980392100523,499.6218715534996
760.6866750919335,0.7882203312326623,452.6541608239714
639.8697741662523,0.7421524728437783,339.21178789857777
1168.887659616637,0.7785518848476511,606.5191863461023
377.797675895761,0.7790788842220339,177.92272944407728
339.4889925420637,0.7067372603652904,197.38612152274987
645.2102202662737,0.7782107716315599,369.3928356608231
328.516516557108,0.6716293771169428,215.62808029585537
1091.513294711941,0.8044301027359737,561.3680984640389
201.0653615053366,0.7005768541837872,124.39671507611872
