nitrate_rich_feed_kgph,nitrate_massfrac,h2_feed_kgph,hydrogenation_capacity_kgph
2214.595517434171,0.06635123961725962,109.49854073339728,5170.196488163172
1856.8044011654445,0.18301551728442605,125.2504404430837,7801.727728654677
3336.271669034998,0.08825055032571891,175.1394989565358,3496.7562650392374
2128.1567474902567,0.03662649418134446,303.717256137841,1268.5589156781143
894.4246369224545,0.114082038075657,318.46217302400936,4670.269530917321
1031.0265595423189,0.05106946925494923,349.64190009989966,5396.0970446848905
4828.5394904728155,0.07053929543167624,454.49252298246205,1805.1400576609933
4588.613108184232,0.15700884835685988,161.6192674383383,4780.606209453416
3648.682102148373,0.05222780827397416,336.2043148192523,2223.9232759395054
1696.4148265678382,0.16718051814018609,288.66696597329224,6882.056416743692
4861.293698064757,0.18927423898226214,166.80187539803222,6813.1627696435735
4004.379067846076,0.1331104570693506,455.5592895649632,3893.329491188781
3726.00585121548,0.15076106264388098,65.8320377404244,7760.550971692189
2522.126759647049,0.15130972368426096,361.7604928793847,7854.371896038139
1725.0870283032157,0.19877735273597563,369.37938225084895,1730.6078404228604
933.7593296907469,0.08806150457427589,459.35673329118157,3447.539394793767
4561.710784447288,0.05768561371125942,268.9186843286497,5122.314584335842
2550.99330425125,0.11825842993543466,174.37872234523803,1410.8322289863995
1410.6351415785364,0.1206524676713904,417.31552153280984,3555.119627461787
1876.8048086779363,0.06024512301034456,389.98893527954846,2680.4390049194535
3106.488060238532,0.1342286012290037,260.1514949213458,7654.761590960269
1295.4775232265426,0.03240120469106007,388.5715403042293,3763.4179243865874
4354.76427841569,0.18770362841721766,148.58028899708518,6291.23018154209
3913.3378842584452,0.07497762722961449,302.9630385936646,3584.2786172876513
3737.5833017792156,0.0367252354263326,435.28805829818026,1749.0469070156155
2444.418678987967,0.0484024050507257,172.63256221592601,7014.691017158101
3322.8897831609943,0.0708423212075391,252.10399156675675,803.0018017023477
3128.44086010731,0.07656404866302768,476.5015300029869,1202.7742926160402
3424.30970699669,0.035577699914613875,403.1416841464336,3423.567722458711
879.9994451295008,0.07749031807293397,445.7787297586653,5745.6674397349025
2371.1333097677434,0.06280009520389196,204.91858922741426,3260.2709260935853
687.2637823785161,0.09436555766386816,498.32252462458825,1277.4522868710196
2722.958686600335,0.09547851535051477,93.23149024823023,3088.4482428858714
1984.375455497534,0.08763131590248945,269.0098799438283,2563.862184729169
1150.358849897211,0.08574706020021969,250.05122350219972,839.0225586910253
965.3133547514824,0.04525431721601271,403.24745158406455,4650.573774898893
3144.4005747997044,0.03428484101144757,456.13653080720576,1639.8505861581398
1267.6683584159873,0.06435943102659933,370.9469009158687,2869.973279335996
4663.040532695587,0.15863040266082462,320.87179334254535,5416.566777601384
3114.7751286517773,0.19843766014369077,225.1660116072818,6020.832959525435
2060.914120406767,0.18784944975974593,264.9564401963524,2696.8805133633623
3159.119711666375,0.11571729044142068,264.4641503479145,3170.194431669685
602.6174196336387,0.12041005548224883,29.77686736850128,2577.74651451775
4813.516459586504,0.08347886673609324,261.4619863172853,7689.597922276582
2670.365466243051,0.16156970456840156,430.8659840835799,2171.7420343093004
4022.308522626288,0.16000863694855028,360.4515253482791,2118.900346162469
872.2849996509735,0.1735263007890156,401.9401386200023,4004.2541299870304
2689.9624887717214,0.18223577812347036,207.43279508889006,2163.005786244098
2708.1814745953443,0.10383937219830028,273.9071537182199,1928.3008852563787
4720.2190473874225,0.1603688465782236,36.07211311860823,1490.3326714478155
3072.776235692339,0.16708778389529938,203.8390122412849,5409.232986379396
2630.702304756292,0.08243813582461754,247.71970154846912,5206.992235293652
1701.3904839135212,0.1879711814810455,142.50027180755922,5481.172821521357
1992.0604880414849,0.04603805544874143,34.99566991551191,6367.760057667653
2843.02581112192,0.1990257604577581,351.395892213897,3149.777692106546
2475.10157137271,0.16091542208700782,228.84212040744475,7412.650882005835
597.254359461487,0.04585605390513563,219.5255326938724,6079.0731996950435
4218.31365887461,0.1415590401778501,139.99364193368427,6593.901837784546
4532.72347327895,0.035810499857804226,278.15859151904823,5990.927579552321
1131.1209004937484,0.1609317814055111,230.2528550099511,3380.880647114445
2993.1626459257222,0.1658678966820394,247.51254705396366,2837.8339140509715
988.590835109496,0.13240974302554612,298.81824724946335,3842.122900968902
3525.0804186791524,0.175666266625817,23.035830675072972,1498.618595840181
1765.5520272755375,0.04664015763652615,455.6940336984428,4049.2196112748193
3467.401856113558,0.07690705314693824,54.12195053363901,1110.615078285727
3771.4757642909717,0.100410178670754,236.44387871167737,828.4109121958004
3958.9137136294567,0.037217851980776706,119.53898011490308,7506.7923642177875
984.8342568015346,0.10619673488709826,271.41553729754014,5763.225396232829
4622.053303119235,0.07508628753913621,154.51045222262616,4845.298018874976
1535.9629590269637,0.09676495205729801,432.8031190700499,3255.9346838460165
668.356502792809,0.10226744743869211,210.25272030196172,4907.873705732534
2996.836112261675,0.17949999469290648,326.60266676884993,7219.345589635988
2169.1502773809743,0.07595796498969865,139.4622695109819,5497.136964395825
4234.053844095859,0.18193633188176625,29.314952237128402,5137.870385265231
4137.131624289358,0.10241506401818437,213.9941770943725,4113.472421396082
1927.125017702219,0.08572731251797763,277.51351498797925,3289.0186206861777
4788.047277813853,0.11542704838697483,240.58263260564013,5829.539220236325
1809.1302716305338,0.10101635868168274,481.7668946330528,7863.062775313862
2817.7570815427152,0.07375329321937484,359.2828034460936,3858.255393348249
1651.8429075542124,0.11545548521533137,497.9215043001897,3623.8774689022457
4712.196065220335,0.055806294623401316,161.62884335070655,3882.417001028306
1240.7351791190817,0.08982809031390424,398.7455742114303,3863.916569957995
702.0977872654804,0.1261843372935954,286.66806442237464,7932.498368253165
2457.936770013671,0.10027940154627596,313.6449701352797,5888.8034540672525
4965.690038251267,0.1700651013786354,493.2095362123173,3386.1280343162603
4512.547698147113,0.07364269946097826,333.9138558805361,3474.8170915524024
3868.7360875562713,0.1948611684012717,451.4321083217206,3901.737858157201
4508.566208953362,0.16340274354472975,368.3601126652386,1064.3277505792378
4520.509878640385,0.19449081441957028,81.14533842788003,4600.278094553
2834.8626217390206,0.1724832143211517,355.72338095471,6641.942850963906
1921.6807332385686,0.05415766739477926,252.47148256903134,5556.088111094076
3974.055944499446,0.11949821540795234,461.02303663152435,2228.6300966830995
3477.475684254925,0.05889634860328358,407.28053465141846,6041.846537924263
2181.4597799316953,0.16909864994663376,69.98465005146811,5980.101965590618
925.1000062768187,0.1293075653611603,84.27950895370806,2690.282352672779
3860.553251070617,0.07478638344067398,53.41328086333068,5284.697529369932
1681.072321652891,0.18803182524121914,256.7575398774164,5198.83303847794
4715.659177402006,0.049581629063424316,58.770444419529454,6846.4708917645075
1584.3675875255815,0.12585660859012338,367.3656015558531,1779.7206452007772
1052.4106958516873,0.15257689429334334,285.1321190962077,2202.8372324829634
4240.007024562077,0.040004251346513406,421.22480842550834,4298.980427128197
1189.7794248102232,0.13163552564505462,154.3019785622318,1117.8450720246105
1306.7073867098259,0.168703206628726,269.1875763973476,3792.2782227322873
3197.2225618437956,0.041479643451069075,76.3902492370613,6475.177102398007
4435.52918376859,0.11708130508812661,444.6128012721346,1870.7436366847871
1383.9559957155795,0.0739547202852858,104.00238189912238,4111.630905942979
1896.4565280504264,0.14269715676127653,69.1338806481944,7926.338480353601
3998.321772085299,0.05017515240340363,118.42428729112798,4442.624096659023
4873.218917274353,0.18929874321398618,406.9911145870311,4387.931533679051
2753.3353379105406,0.1821038588915044,70.79097328864775,4823.31380281401
1147.5387614806286,0.06161565137887056,314.92519752231965,2139.231466395737
562.7132946869069,0.08495520034206779,378.1670242952603,1859.5799553387988
1533.4521349948486,0.1298979456910173,380.51895703177814,5676.953329628781
1093.1999800393446,0.15207059722782257,111.22922557190294,3649.5210313215453
3549.4640312578586,0.1052515225772439,49.57951922125376,2887.3277231514253
1048.2462708283902,0.05656952473336576,235.42706421066444,1026.0196634232625
2778.4846922928486,0.04770575394648817,117.19296571738212,6891.563579685074
3624.180960392989,0.19996010727543848,355.6499883266902,1032.7678340827958
3115.0247414940604,0.10740986064539283,191.2125438346021,6199.8784933998995
1398.9904324702593,0.1783303973552447,235.6898916959034,3550.317624789783
4118.560367820182,0.11200392078694946,74.47276788882166,5110.552235633481
3719.3320832711074,0.18680079855282056,292.424137543132,2583.2816049691687
3825.4280176199377,0.0449190950711636,109.0516110233155,1918.8775968709265
1089.7598820079097,0.04938326252687367,345.91311723916976,4640.393606011621
1056.8921164265507,0.18803747191311815,54.161034822988974,5808.447403669834
4674.031479529284,0.19107381765761344,488.4294042950352,2207.5517236050555
2289.1018722122326,0.08350196606911177,348.5729497211896,3941.7844215144623
1854.2691130142289,0.09037803078895822,107.23019254972456,4001.515786098049
2698.6282040819,0.10691653992190886,26.76542982169078,2355.0498733721324
3482.888957436121,0.10074748561143944,180.542188258505,4868.356013015344
4800.304656711364,0.06230768671313144,93.35036674505956,1850.7369448282448
1789.0080209692476,0.1827238152696937,124.83743989738207,4470.194047893776
4661.637931904122,0.07306229211995943,438.9201240501869,1616.7068818351963
611.8677112381534,0.14989630961120076,309.53823682440776,4295.905343756989
2998.391190470711,0.041416465214945394,104.69967345387175,3043.5131951040094
3352.888002564883,0.03658772635983301,287.1965123299754,4056.173302987052
976.5383168783899,0.1411341803380765,142.77471364399673,3922.995387990854
1131.528186787607,0.08763269578745427,488.5764148918828,7337.118484293868
2386.014436923367,0.14142809676240023,35.72347052657372,4327.536319686532
4848.043604644317,0.045983604368701164,371.51284264055124,6693.192107913495
3182.191489554678,0.19147473458569678,391.0385725718851,2424.69722896435
4698.60449720095,0.15724745937182624,52.238126699696124,3334.996121366664
4119.624120258368,0.17896542961438588,102.49729483104875,1340.6435405589746
2603.217206998812,0.05319999418756685,204.46719636989963,3829.384122714754
4031.4355216348436,0.0844273647117878,436.71431673395256,5614.639186939503
580.2655278964448,0.0926185079150785,277.75997044087967,6834.8026455876525
991.1479854458073,0.12131935021555916,334.54728800349943,4874.587364953917
4232.4287669723135,0.08046764253626043,395.84616101928447,5408.523221070165
4085.6768974632278,0.04030722617219887,417.49893840200957,2076.3229588420268
1546.8833388489516,0.09270932472537002,248.61658068016692,1067.8834752807634
2888.463157695741,0.07327338348663796,264.220706611271,6500.154645276675
3227.071193150049,0.09560661954874652,364.6428114021341,2002.675093577262
4404.825291992051,0.06348312224540446,146.4043321931007,1456.4206558358173
3213.9822080242657,0.07452238367600503,430.1550734554517,7550.448710527487
2356.5720617315615,0.13658189787348568,29.977675748403954,7737.353821226071
2183.828195332322,0.09598615187827107,113.97036906066785,5237.052499537962
2416.4693886807945,0.08871517683881366,404.09597265752154,3526.1883633485127
3433.689615109884,0.12076395756280339,183.32394170848266,6799.324694941174
4403.707842885462,0.16121629194346737,91.91975969230685,2273.9837072149694
2542.535969343349,0.09440755257915273,109.6422827414736,3891.6247574937097
1615.2780332811114,0.1298783137344929,274.76307292931335,3370.5245528043324
1564.9806334891152,0.19425444631258998,426.16713408559417,7371.439933340108
3857.0642610955088,0.11873661940006862,53.91234357013309,7422.39739060837
4174.5594354075965,0.18466558800798258,34.63083637983171,5486.378669530398
973.7513593435624,0.16492434612359258,243.2807052016847,1597.3290099633814
799.5148562983018,0.03998217588052545,478.9699592257447,4271.788085539778
3174.951486904033,0.10294680814977367,153.92470563878067,2566.3642368132087
1157.7795988671423,0.14871412933765998,480.40185875218316,7171.392774928269
4210.988857053536,0.19774102511619399,446.0869647632006,1796.5001529166536
1896.506032658335,0.10792396949745714,155.90483666600534,1191.0339861970929
1147.423698370142,0.045773527201545705,412.1350708429504,5871.889041560564
4644.367126193526,0.12554155970118752,349.21630523303304,4063.6597397707005
1244.8927523087518,0.05151584466107325,265.6747466742835,6836.227190742208
1781.24037052071,0.1577583252474969,222.99974866057988,1337.3333444190448
1191.2602783642637,0.11630508956850225,411.44132284421926,6567.7481547764655
1019.7052864940973,0.1529833326241387,400.6781276936102,1068.81022047794
595.1660735139801,0.17779151056934903,383.3294412524284,1002.1040857804902
749.2793412391704,0.13692116291767212,499.16285658334203,4121.473412463414
1285.8866192113371,0.13411468597304088,249.68598125186426,2393.297285700693
740.2186968222893,0.1582769502247373,407.3230293535596,5074.7746904470205
3160.1471724993703,0.17321735024695348,433.9896161520697,985.8823583225872
3563.215370597779,0.17773914366709045,121.56923909776829,1054.8047050134455
2271.337055744127,0.03619313326609016,40.19189218546927,6035.469172437971
1930.9599362842223,0.12455235045562418,214.27923305051823,2313.189169944644
2770.3680666000355,0.06676578266558375,431.2336085296525,5526.203290357282
4437.522240055739,0.17625880143290318,158.7695749733649,6199.439562805462
4330.092320699927,0.1402276064845714,356.00487395236354,1227.1843932197655
695.6377790575638,0.10143782143551448,23.527106750846087,6342.228472142522
1316.7428431843582,0.06197771878062972,190.5749275137141,2732.6327693212597
1565.351919969782,0.0876340164063705,315.4480134839126,3604.7308990381875
1622.2440912449533,0.14964220807183817,82.2834512347217,1423.8021845262801
3070.5469328424774,0.06474112268597859,450.3713178307683,6838.13588022694
2373.1809156643653,0.04590910070752337,95.01150901619803,4837.247261545501
721.6435396741729,0.18096488889868367,456.70090160191745,4433.59000049964
2181.263623068072,0.15991575942861985,123.86686816782785,7773.594638499841
2856.8882692293673,0.06396513821188254,497.2537634796036,3208.4414715728294
957.5235630667219,0.07969296238309859,310.27938238188364,7213.610862632211
4250.563492048519,0.1952519301122506,60.48554933038942,5981.752743665151
733.8283990929692,0.15039136274904996,51.33307254975673,7485.402578136121
4661.788410581279,0.13378874071635022,55.962414204545006,7336.17477988971
946.0091371094397,0.08229684252210216,303.1485186996569,7935.414596187701
4296.087282189887,0.08085127450830878,408.59801711714493,1748.0726146675345
4561.939147674277,0.03671901517733918,213.42211604984274,6531.318023059484
4908.068062639667,0.15384191737332836,233.52116445529367,6592.359355622023
4109.116461231171,0.03733978825967037,302.85809775902146,5439.489402885105
4007.64893347098,0.030825747422137437,275.85949029745075,2807.7988993150548
3391.1747419799644,0.15401416493636647,350.2696318886097,7749.067555723868
4005.4835956015804,0.19130853871535133,246.45714567825274,2271.8393928095093
1105.4849378591618,0.1586055181136428,362.6531288307524,4396.942724180761
2912.306161764368,0.11017883240614437,498.70915642238435,4554.707212298141
2814.002915856865,0.11262769242534842,188.14296427940715,1965.1712828194795
4359.074648551509,0.10414319185034791,25.863422199368387,6002.207520799335
2582.5971451708215,0.08518942340875672,80.30002186479429,1439.8435820977263
2232.902732451591,0.11869141641159284,285.68680879373784,5790.304007696319
3378.0347205669955,0.10329566271398956,185.24373782943297,6910.031573292586
1699.0849287538074,0.13168853960693172,471.19164497839637,3315.654260593277
1128.9578492928058,0.18268041368518606,321.1741232515438,5907.829821914242
2650.447733106856,0.19915160094504777,269.77048926342457,1928.7728586645187
2376.0021586769826,0.04338635928009591,403.058960610569,6890.832810460726
1546.5647323799317,0.09539619035242804,144.12313810356568,7654.628229583218
2153.8031455180762,0.06072005328035761,413.47449933553264,1899.3945931983937
2148.7660242181137,0.08986048056734072,21.469330334764614,5781.388212600791
1973.7300398564546,0.07887041315323191,317.44513382514447,4441.983895206986
2207.5883587711805,0.059671312376554014,468.68343250197387,4626.795189193126
3585.8450545517544,0.1598929290816194,398.17277697625764,5886.725973924955
1835.9441355707838,0.1143690862809701,429.7444122307325,4318.931595222348
4769.860670219032,0.1862717489769284,210.53825368232023,5122.35002252756
4623.5660879218,0.03554071535199246,415.63469412806063,2462.487339761916
2664.096927350354,0.041386262232438284,284.399199214528,3525.247494718138
1977.6254225210996,0.0985565090981585,316.8993135215355,7029.730520514814
2909.456554235014,0.04364714446868631,48.27936288118568,1591.2980838683764
4318.522199481311,0.07466403139052169,116.74481464370822,5102.541878722207
3436.643032520459,0.19762505632302602,284.4629194465052,2126.8668480912092
4119.763225761848,0.06552313327238439,48.22450775527887,6895.085105048278
2897.250242295831,0.06368001604005542,375.89446716210233,4969.116467745558
3348.1293317042932,0.12751891369527055,423.22736409051276,3701.951235225952
1796.7002638210777,0.11465970943483665,461.77393342150634,2598.7376502930892
3807.0192303963086,0.12867451052448362,68.84886040630684,3945.281834165368
1410.8206690657325,0.09404499729545295,471.06571905094404,7694.808746636544
3626.591579683242,0.17054960118214102,52.457603662061594,4466.306886154069
4373.2358074665235,0.05355869374521868,247.54698364535136,4180.324628238994
1094.4627678569477,0.10282674979304916,423.3204899013497,6173.171457202226
3264.708832438639,0.14725951423549483,53.74934651093858,3529.1389099897283
927.9308670347057,0.17760019484809295,28.750915034712143,3877.452439141717
3765.720327221421,0.0928271730806488,31.97490497919233,3226.0236673156573
880.2194847058411,0.12651675184593797,265.4097149292961,1886.622238371618
4711.729202152817,0.041753790651234454,409.5664374063982,5939.426342259085
1118.3356851701096,0.05895424497901092,81.16480211484783,7085.822579962091
4814.961106590862,0.041753487619239464,79.8129219581795,7320.267074547913
4103.978792382935,0.15373975163974873,292.90249042389996,7141.781153872013
3171.5690200985937,0.07897019468276392,132.46188838972336,4052.8433775535486
4021.808470832961,0.15303669933261244,370.50259286953946,2845.276583863013
4078.0167754238864,0.04128770743735667,475.8249863248399,5393.050997125929
4757.121782677987,0.17663312606941534,387.69603516819825,7673.875365723428
1640.2250922763424,0.1720401336788856,441.0441758618799,6034.764666813956
3155.341529112391,0.04511788631854805,269.40130763440175,4362.9096434491275
927.7213890398054,0.034038606097721705,419.513266024416,5759.421736496827
3272.7456501085458,0.0395690982069385,107.79352831360754,6362.272969671658
1270.8108684175495,0.17511712943494478,52.806987389901145,7418.738681562109
3042.2777516259885,0.06989959313882228,334.85749285984923,6295.153428599509
3075.9373131523234,0.12320646403589208,44.93720180386685,3918.9720005785202
2596.933188415523,0.10246151454060964,448.3910811870466,2769.9669329514854
2851.8429898090526,0.16523933945886235,351.94599061156094,4399.147986053057
3937.6552550296456,0.113112711250014,477.0563481962778,3162.881201159397
4096.6012243043,0.11511234291241586,170.6655950303531,7587.905067352261
2714.689470089431,0.19814562971498342,253.35598841677802,4457.354072839727
3198.1704868517554,0.055522024647373706,376.0113752216571,4198.80561894086
4690.563060605458,0.17121966958680834,136.53391302119388,3307.0127707150127
1038.8011482550528,0.038797456752660414,280.0874336536001,5403.730330099522
1026.9660465504971,0.11120029082740503,336.5442920026295,4544.369206070824
894.6905535984579,0.18067692006861402,489.8281541345798,1729.152244867447
3460.3847826823753,0.14308637415270062,377.4575812363447,7058.296237979561
2383.7373535567076,0.14648648529224262,76.70280813395551,3384.8923914353486
3984.4463726382946,0.07476393798360254,248.16005666398894,3914.5646956987102
3520.5413598886666,0.10115771453144723,302.6099758349946,2280.8028079777696
2001.3699124770717,0.09231878079483859,90.37910857488932,4784.467094848802
4542.649463126911,0.11864534572685902,227.3437073509176,5854.796449485797
3931.3946618179352,0.10857874812442359,156.32279184119506,7144.390308506765
1717.4072340957907,0.08557271981908819,77.03722028577246,1171.5751878002911
2138.864079974243,0.08193170410309891,265.7801280624582,7807.989749835524
1914.979910919183,0.07264499158137078,99.5038788859258,5867.487742546568
1209.2524188124985,0.09205803197040893,303.4579561211472,2846.950527762925
1165.0251764398624,0.055490051248790306,101.45452747609541,2272.2182361005557
4712.5735851908485,0.17825773134060754,367.3255633293541,2931.833014313105
2470.56816739439,0.13236029661168264,113.7159790542418,7105.225411998385
2224.9392024983445,0.052743692350955426,450.2168483725518,2898.009247010843
3783.5856890482005,0.14795608681553024,32.58049114342825,4132.312168812097
2988.4687936380496,0.17410329955965545,270.55874578195323,5881.313990544075
4712.62994077308,0.07038106424888402,173.65028762554252,7078.327018811976
4011.3567225922648,0.055602101037334865,128.0367323718036,5541.71236889195
2657.1630385604317,0.03146493371273785,246.36933399927105,6222.3862150478435
2193.617630663718,0.038032557605602466,424.1693774356452,2047.9529333308803
4939.841952159449,0.15958272921159697,459.33305865279135,7117.3363593762
3729.921062016396,0.19782167644708795,165.55933671096597,2785.1781220503967
4780.375970017285,0.03762965482096702,94.0369386056342,1724.322781206913
1033.1535974766862,0.15717206304358175,365.6674148318275,7828.958890452819
4327.401556358522,0.04221656819296321,299.35938821887436,2251.807463269959
3366.832477960434,0.13066258023362337,116.48775136522875,1783.8941845614306
1048.6475525080066,0.15853279801280043,384.94197828196957,5307.350480732864
3147.160999861493,0.09106474753551541,269.08660891622776,3095.814676371886
3587.4336429745194,0.03185890258881283,333.6296957635556,1760.1142772995518
555.3620864987128,0.1311821898613224,192.4827363024266,5128.072043954307
2544.430828287859,0.19851158678380473,230.7668294251405,6264.6936360000955
4214.297800383445,0.07379496188254428,106.56420721997225,6511.028294291527
1829.1156140484045,0.06221351712182669,383.12761646976367,1919.6907272883611
2563.46636809348,0.05106740176809754,95.3654355928601,4809.442889167583
2490.4135718055195,0.12439345538300954,393.58524548050946,6658.484268906516
1858.673261491212,0.1313956668912465,403.0437703446013,1959.8264822541337
4632.988529819994,0.1646860423189684,378.3684627464584,2295.3122127488596
4015.8231594418216,0.15802245651548666,29.322938268195404,817.3620615080789
997.6478494824972,0.18173205411516483,151.10394205120332,4577.3659260460745
4986.655960269079,0.16698135871819125,244.80211654007059,2201.7082174060465
4456.400109384854,0.07203540412350556,305.861301784062,6014.546545233674
1777.5879703881753,0.1244991588288794,461.2266076971441,7727.939760446761
4266.034608474221,0.0805600330459086,200.2908666217771,2303.039520793306
978.8878934212229,0.08606351452375542,440.011193011498,5473.498484697435
4995.9712871340735,0.1884305427690994,98.44605830568155,2325.2081225012817
3495.581312479416,0.1459223038614025,198.21463400414095,929.6493846538688
