nh3_feed_kgph,co2_feed_kgph,urea_capacity_kgph
109.3420542315391,299.86033803104897,289.85783588173956
1163.1277620634705,986.5421358205105,749.8472892718348
1169.5653195211096,724.2064672039887,1263.9637635501783
248.37009667719383,682.820995302221,713.0549969292343
1331.6033818730764,849.7332302918786,1477.2212336646987
455.93223081871815,504.7804931097584,1312.7653905725538
856.8755831481006,270.902395555221,1049.7186167766877
553.2665152721039,689.5009342446646,1182.7086031838896
282.86138301455117,968.5261089024807,1758.0901002649784
1438.584800950577,1066.180543255341,811.2638594325821
1244.9352563788264,783.8278426847187,1861.181670835792
1451.376717582503,1005.6521496836205,694.4769110616156
865.6777005803683,1136.0226029198677,1356.425894526917
569.4464468219398,1085.0199706913581,944.3519089850103
1272.2311542736359,414.2181365015667,1697.0442801581435
708.5318011624859,731.012665324172,1876.1321417635872
1267.7942140123962,735.5587740602191,2162.459187170453
329.8704272946685,1325.8976941018072,1340.2103879679255
694.3055432553696,266.2924836331954,418.7082780951988
1533.061493494009,1311.5508345024016,349.23894898582023
545.119010409164,192.1586872138685,670.0329485940954
446.78135094785176,1339.167432797426,2021.002383426814
757.2384486601401,924.9099207569342,257.24465552556273
773.3680788198377,180.51709027114708,2097.9595896221276
317.3884022013186,184.47650109523448,2006.9349354504905
885.4135719798751,1324.5994043469552,1098.800058408177
530.4379723204511,329.890595795697,2134.162303335609
1785.0337392933702,344.12327286348784,736.7720463118436
850.431244617006,740.4654316297997,390.7822447104461
537.9331818682765,820.5185055362901,844.085053386244
186.35908833228086,410.3894553225108,345.39698652264826
1475.7926375555974,1069.1730482567782,1406.5299013342049
858.1383273561885,639.5544376332754,1968.6685882904742
497.18402525075555,1378.0316592845754,227.28169845288258
491.4265830249958,404.05118812632116,1026.5483105519193
1322.572092741043,617.6806853284947,1271.4880707017057
1061.3383948406765,220.7774663586465,480.62247748189526
827.969455540855,1051.6075708511569,1821.7357626442542
315.06243253346395,1277.183985852513,1528.1394568982478
262.736097556705,743.3339258202799,422.6394829697815
723.1029176496223,561.9806256378728,485.1900136698711
274.03058723985,924.4490352814482,447.11959563983163
112.26073893741763,742.8395533953682,2006.1280396434202
1448.3801113705572,216.41203219825786,417.8046309652928
387.3371365959173,1381.4466417785402,1712.065218482402
1430.0946120328927,474.1418956906894,834.8677403051249
637.3051616590118,1140.9245277184434,833.8236807497638
904.6207597725597,1065.3352650967327,2030.8456715050002
1455.8111772715818,591.3379338994259,1683.362406475142
1125.4034572614196,966.2339728664583,1520.0798204295443
887.1768555670245,190.92951021789375,865.2322405621077
578.8646131221946,139.3719454179369,2173.230445196012
197.90324514434866,915.3115798041598,842.7682996862499
1355.0659968352238,465.1213619402855,104.09984228647058
1493.773585886278,1134.5731380747484,238.55076910414812
563.8536511391817,887.4393830211113,2182.499459600903
586.1060297263828,235.63717757122845,1472.2265101726528
1501.7939806125848,227.50393281496977,648.5945915613619
123.6614258446973,1178.036812035598,990.6929095726503
167.72166072495207,387.5036095453641,1870.2834120359043
1532.1869039942171,390.4526603363099,1677.0221481799385
746.306295477629,196.60092667190958,743.0888671880367
735.4537505596235,1297.0330043100598,1984.5345850590418
671.6715119121802,1125.5504766538247,1326.8825177637736
577.9188181379639,314.3861036992661,1863.5927867372254
1261.8868251747201,203.34748325867238,2186.4566475119364
303.9650709731709,378.04961049364096,1517.155548751694
1583.594815287098,862.1514074614912,609.7341413970353
1789.1883761911595,482.1015418635234,1597.555095269661
1466.3430983518556,318.42514142430696,781.8066636873449
469.24106530033055,594.6598989474911,1398.3583005620774
1383.0659108286638,1200.9838993753415,868.7866750808462
1535.0666598719833,464.3284866637364,1882.907394592311
294.3428855309396,262.5208047858099,656.0751447189808
1140.5228630149616,684.5530466812943,1760.338043820344
332.7449064566206,804.373142232129,1293.268787174185
1206.3961663286616,1258.856561159409,2168.5070750388854
389.9046790520726,1114.487351003544,1593.5197707000216
285.4262690934884,446.98757186356323,1600.0643248879426
712.0360353326043,1323.5505616736962,909.9856868339002
645.4065830649131,687.849877696055,1935.8121048522955
1121.065403127629,1032.0944243459737,2065.21450977983
991.2592724386745,1199.377454751992,1220.4366177403122
1464.4133784973692,636.1971095600773,1790.2027850592935
637.6526772918709,1046.8430105838963,1669.5786673794044
216.89130288803082,560.9177396916243,1397.2730676031565
1323.48719603548,1289.7556262070532,353.33172015113803
622.1504481858059,605.5103096898381,414.75720045992324
889.2087928347455,1128.1308996030907,715.9270836809667
329.6204084712018,1052.8461296047162,1080.781295894315
334.9411088520727,741.0339491670402,880.8718888026763
800.7034078636058,857.4270881424146,2012.0416165391996
1562.1826864080977,696.8569358061267,696.1540951144049
246.8502713357528,848.0418294806113,729.4847279446487
915.4768965968991,284.9764533943478,715.7990236498316
297.9248825869376,1350.1887636030283,1097.5242747356087
641.9684760073268,362.10400717838473,383.893813945432
1540.122385533668,810.3157510593614,1290.2652316569927
1541.3625929072946,385.0320565737624,1777.0487679572714
536.8284756761514,758.2099753272877,1315.4674040735413
1603.7741328409147,678.1400493657836,310.5866330603326
1100.5195477501447,950.571955901478,407.70415639210995
1035.4462831181145,1380.4496002963992,1321.4579999483165
1753.9296776799783,263.16317981810795,1922.6114102279378
1168.7962613751224,1303.42842609879,1072.636473246724
806.7537439986052,940.4645589433908,1277.7143497021161
913.1452188416139,1279.3200476782083,548.0971573355299
1761.3054995405184,609.3341676911401,1276.5471076421097
871.7525270496167,455.1938280953473,433.4082211319317
522.4830512251618,1002.0460254731206,1665.9924812361078
929.7782117722031,262.810486359367,700.073392777365
464.1616343149768,1105.9988483598368,1977.5849059993545
1012.4741198750924,438.8431479934366,481.3642035522947
1560.7420056134213,1204.326319264432,1859.4767409669043
186.45155029126778,746.4961562945991,1631.039453502957
425.73106071358785,1035.7469957987723,539.2169264220527
1366.06506398479,744.1443701151549,137.02325239758943
411.7685800307118,837.3725665677935,1466.4348053526023
449.4872691909508,1345.7669766252159,667.4467341313148
1101.8608001822408,1127.0792549199762,1914.5933665092302
941.0036219553992,914.8711865444925,1814.5725969820737
153.46095772036384,671.8026877039613,1434.4178727014921
312.7264988104839,1246.5489556423674,938.2080969660972
1410.8083308453351,1112.8300213770713,1038.606963772505
854.0884283682395,1165.569417240695,1310.0225359485837
554.8962217744097,722.4731835466953,933.5431661843149
550.1987299753911,248.78231523743057,1342.9745473999658
1253.3256318393817,440.73590350901713,425.671204619282
1246.394621208373,317.57825497608167,1559.024039010302
1301.7516638209634,879.164629266285,1786.638161300287
1206.4272218301548,303.2000427423082,481.9457644193774
914.041677360605,117.28552952512723,1159.5905871187188
792.1150996419175,807.345736643564,2027.073347654872
559.8622700459083,964.7524114960828,1100.3667388874983
478.68620484934155,100.76499564723696,1746.045133668925
1642.9804955760646,757.4328927509765,731.7440983762409
162.8059943501244,1258.3364327453592,2131.750072325583
1262.0082439218047,1329.974247120126,1895.1852560650968
484.8575446610572,1238.9985570157912,1105.4154475999485
882.9743941136157,1335.0646640195607,524.9016987283436
1707.1558060064046,421.82952566448415,1094.1895317043586
1729.6712537175738,446.8526842192554,602.0419167388394
521.114208714362,910.976798846995,1649.2355124086234
180.2431400111609,220.21345505129563,2090.8712808273635
1750.6776285700448,368.1887712535946,288.3878604598093
1237.613485306001,948.5085904142892,1571.277020891202
1511.2528113801147,523.4315756037021,1469.1692585155429
1510.675730876203,1303.9154863610283,1307.4238654398082
861.5375171130379,1007.6456356301309,1564.5489829772832
1126.2518234263398,395.6292525002633,1328.9578094127671
476.84749124609255,537.6317797880649,1493.2222758444013
512.864435637204,823.7932180934339,1347.841296283644
988.1726521427912,1221.811833678364,891.6748298764061
1584.5810370084032,816.0684154126706,1708.299744210857
770.6428665209954,1349.7140845868155,1293.121956135462
626.1770291736466,1159.1982421613925,720.2239378269841
917.5558577166018,196.66282547265257,1737.0544510787279
295.5998613216996,1357.918246254968,1628.3048345154334
997.0275059762067,1211.128120011934,437.8464345518664
1311.6094335353282,473.7299667398973,2045.2154451154522
906.468522380025,200.1231215639949,107.72046347525529
1445.1930416270955,857.0528672011558,972.5941519797963
446.52233464942543,379.87432344504344,2151.5554110848066
1354.6826066233477,160.83033557211698,1269.7616474649906
1501.5647950533594,702.2805254559552,1627.1444377234275
1327.2233302069394,1023.2775329032833,2091.7588705125672
1382.3290346304937,158.33657237685873,1388.2434705683222
1518.7804629431462,356.5394119018086,1723.5556187425573
180.90960332775646,1259.6298158454265,709.3836839898787
889.4757932032306,1365.4273422142787,1628.3330521130904
1082.0716476820226,314.3489647333115,1543.5454449590757
726.7836700463263,426.11177168101483,242.9617278264738
845.7008671709814,279.86196701128785,2109.6000507794306
1695.0348423066405,473.030643804603,493.23749950923224
149.13690657438968,566.9297901980417,2052.869831343743
1787.7308636982698,1125.5879115475336,669.4833949498922
1599.746680531089,810.5191126517049,848.0192642586445
368.7564557008602,1116.0125290878818,2067.4912013265084
891.5232563490014,337.4250723639259,2066.162748317438
1498.3708782292103,1365.256432352219,1992.161209623994
679.1506323047133,841.8214137526932,1476.2142026414465
1060.1429517631357,150.39399387689446,994.1976515981052
755.1332167028525,337.62469029275104,887.9409995640892
1666.7731770395908,284.57200777749006,1646.2441493142833
778.1535992168066,558.8651527913252,2070.913029248856
864.2888986893223,435.0218517024648,1115.6462640810682
835.4646741906769,135.19318250997264,1087.6519297887792
999.7353108126949,215.3315444339949,1482.1439928082718
1676.4450306064389,862.764576855349,1099.6940647046004
1111.4877412352084,233.91356488574036,1108.2756911070019
131.3810594294396,422.2856425371384,1508.094684630892
1080.9385605421958,963.1609887731696,865.8340518339247
187.78158078011157,185.83958399264708,187.5413059734729
499.2710290236262,1274.8554566901123,1389.1279524705358
1697.8106354406743,1388.7455565826415,782.5119913674932
116.42723792149303,806.4439883308379,1463.6358055876076
1771.8227008821032,1178.3978182494768,1690.4821587612953
327.1373283446798,1084.0171946299133,1373.9420932331298
566.0445453666035,260.8299280187508,1326.8381156784042
725.297942955409,882.5048717537112,138.9675722062007
1502.1190368207901,991.3432500961056,966.4911399777855
1651.365832608884,816.9759217288081,1088.7676594154586
1411.9402459440412,741.9495183563818,1364.0135555917752
565.4681618000766,224.41121147352288,669.7933797982414
1567.1852289139551,335.6439008953665,1675.432542122285
856.4805507580785,1185.265015254391,646.6251148521919
212.3603312686867,788.5186131598484,1747.7294064497214
946.020961750673,572.5570698037186,548.6599060164759
179.92381976983674,481.80465358700866,1117.1731877075836
802.0972219481705,813.54185026767,109.84200036549323
1027.4585348203668,1052.9646266222464,180.05466512251445
394.46161794731097,183.30314984284246,857.9712553578316
194.36257169974874,1099.6124404331595,1119.1417286672142
1640.3647493685419,1009.5425864683026,1387.7725321677215
1227.9357594849446,220.28314749436169,778.2293488585178
813.3517927806678,818.7204577740847,1804.6630349224001
1383.9957016412638,264.428487737283,1496.884529778809
678.4363958070185,945.854447238952,956.4715888818604
1398.3136905687224,1051.8731908275015,205.38265127082616
1102.1312957360883,259.4902358809425,805.6952479833218
606.657591347813,901.1112786735974,2178.131914995081
1380.0191937799884,331.7882657391258,436.6592724528684
784.7771786820077,976.3230363356968,1038.5677075425237
1174.3484214168413,1359.5065869881635,380.42922130313593
1099.2287736313033,353.7529243681608,1329.5645249524098
994.2299398660964,679.7684512286629,2107.751165833546
1427.8219238968304,751.6075878159195,2038.4341458126123
336.05422452409323,365.0186230207047,810.8088919449268
170.35226957059336,1259.377719252664,1127.6590321417966
185.09203823305126,218.89084449437092,189.13000849628492
890.0071463592245,117.77997072662085,427.39673782797615
362.0651883496392,1235.2710828287613,1871.86172992446
1344.0553005469742,775.0040486603729,210.9894003520351
706.8850651745894,174.17304774669392,1084.5169479689175
841.3840595975174,405.93239311394274,1144.4796647742762
339.7161107142075,148.42440705691052,790.64572472532
864.6011277319948,810.377429903984,901.816759286633
1561.1038009012007,927.2990549450229,2181.3107141591145
1138.580506692082,323.8136948699714,2011.5896182145036
153.1136937688588,786.4502821573682,1003.5130321107741
1102.9693752605615,300.4927084680553,593.376077166718
1434.036829574233,647.3421821552057,1391.0008294489414
1115.0077554013883,716.9038284766401,1651.6189727437813
710.4775336400437,1298.0645955784817,1011.4032730935281
1318.5343463489862,263.03182507470694,1617.7361506848206
1769.9407914136498,341.4642715487282,1783.5017660852404
895.7816964337833,169.3666779154113,1732.9785745936044
201.45941353652765,406.69134802708516,1860.402410603536
1484.1371845015385,1082.77998663787,1177.7420662969419
1203.907060180406,577.8854419258944,440.3650320978894
1214.0805423379568,513.4161882787371,2189.8098971531813
612.8164437444232,997.2047230957857,1994.6634777885995
985.3649423118455,1015.2050125859996,1766.5239981450313
1166.848200023266,1125.3068265173642,369.64228589703805
1633.5423947040874,773.4422540601867,1256.467576197569
617.1682992796395,1225.6199086526115,895.2046530287438
352.1131116772452,869.3361928456876,1110.443429332201
255.549696502121,972.5437294494893,1356.887237544946
177.47675435674887,1385.1476343782647,662.4435695219582
439.9865566425492,128.9051658359271,1374.2075154269733
811.9415920795458,952.1689627779522,282.1225078185368
511.80065791616425,795.2374335249852,1969.4084142928998
1492.291730154358,301.6673315635969,1621.4511773276495
423.68186469659065,279.4448539811351,2162.479070999306
684.0899959298551,472.0100624446359,570.6603467756711
1602.872176120828,1399.0510281234524,1852.1325627876706
1478.541032360299,490.9796059485588,286.09821648312004
681.386172769203,736.1224234465587,1307.0459529203524
1315.5444882071254,1215.3435389292881,2113.1156443913724
498.48479778646913,234.0843810021595,1022.6058933753691
1717.369943954095,108.91569266740748,889.2161915651111
1746.850378743225,214.2096014080843,136.647669257479
856.8334477932436,855.5661386341754,1482.0787574365206
120.87390876809488,827.215347613703,612.997289708273
1636.6051810712086,1023.3635464976549,1478.7813534191694
122.12836171486853,522.5071906596062,634.074700781572
337.8826249043708,1310.1058901824226,1025.6104843690714
1565.859991820499,930.4636427991809,933.7200743457901
1647.8902730673533,881.4935376976398,567.8764182069496
1557.8929706528454,516.0478119562313,2042.7188763591412
540.2626365175742,881.4325580171378,1713.2303013817198
1743.5930452459666,600.1636863927206,1244.905995121428
1305.7768235120395,460.17928735678265,642.7903604951571
581.5569132391022,1261.3995373646324,144.3070752991244
309.28772293484064,1362.8786157936315,1065.7915495247703
403.18667704150926,927.4652090069511,312.984972954872
206.24919442181363,166.39585474914662,120.65055296224548
1552.3346849555626,417.43753188099686,120.58158066131277
1475.2883080238453,274.18759805510126,1757.188046130002
1596.5532367321662,1220.6772433889787,1565.2670224398544
1780.6317571610325,617.0789331014225,1033.103012512686
1225.512231349557,375.4777683269355,1180.197658898926
156.39259150021167,692.452749729871,935.3908056255772
496.9736261523943,831.4921739007962,1335.1923159125708
354.5561259209211,469.9064102504371,661.4504328128611
1092.1687872809891,1177.6251221800057,364.7919823226919
911.688784706912,811.0993355491465,670.9361888517096
1685.1454418115634,343.75556326712604,2172.3468149657665
766.9266447262121,1335.124647168937,493.34029450935844
202.75459052717406,1016.5115151094941,211.83788138424245
140.50830252649567,1276.2006436199545,941.1998874033573
1478.0401145442095,637.8085556046243,1891.3853556351805
1179.883485221183,873.3064823755199,746.0804346251226
424.30819158377386,674.9857241378802,1513.987253336245
1640.9852747711643,121.20726450005765,1350.9042645833324
1050.1067138330386,538.8788376588102,1761.7500665897555
1133.4745672792371,578.2448830811338,1306.5142743229146
1665.0554905189106,696.5999556610237,849.5385748257136
186.0045701379617,818.765400673644,352.134982575502
1535.222233692247,1289.204147890847,1016.8201817369325
1762.6087679258783,1074.3405644802583,2091.5972052587804
571.0420084924616,1233.0388874721032,431.08255174177987
1019.8678661373539,535.4549386863389,337.9267399824746
820.1047543467771,797.6789010819599,1818.6541442236494
216.49909508027696,726.1734084823856,609.2068256752859
957.395611998112,721.4278069766234,1330.0406585581286
1622.4730090573128,924.2947595788817,1222.1248953676309
366.7054901654183,505.9937086431499,527.4764370417593
464.2670980076118,364.6906359102042,452.8754307706095
1029.458153872281,289.55998076052083,1788.0538090599682
175.8394503589011,145.09688791920706,598.2794753712294
518.153841681973,873.527627324088,1217.3410098476995
869.4878577133386,832.1187828773343,813.6523172272564
1404.429914375605,924.4244827135425,270.89011962036534
577.5317030549477,903.5697511273457,2127.9003335697444
375.55713300929733,1007.366682688591,951.4825839211227
226.03540409233457,904.6245029813098,1445.1666749618064
1546.6314872545372,340.46498033481953,1102.3000590714475
1409.4706119078835,258.0159422161828,2073.416379218218
484.3955855904709,930.4526560210638,144.27092188042326
782.5437811167706,853.6045428911027,180.33551146531838
820.5283077211366,991.6605847753115,177.88600835967688
1426.4452794646045,423.8699467960225,1873.1207177082902
710.6946020631376,418.9027051720707,1212.285586419914
469.29433099640596,1200.4743784727837,1715.3609851206252
1672.9871356394315,180.18913008454916,170.57269649301347
977.750621809842,753.5112590433515,1613.0392705252843
948.506246284509,976.6834817243769,1709.855704015912
1383.7071291232623,720.6216473606714,1084.4053127598895
876.2872328527123,1195.5418051161719,693.0481499864317
1296.5381037196275,1179.358125278253,1060.4599666258496
409.94741349275944,627.3249871607298,1706.133273367362
627.9078714665488,1211.6274547265086,443.03436789146815
906.1098578840907,617.2611272355451,872.0335045221776
1178.5536537733033,977.2026175010677,161.86346646532334
1270.1172483915254,1008.777278721144,1364.6261833585809
238.62141752852344,717.2401833283207,401.65499957083847
